customer_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,cb_person_default_on_file,cb_person_cred_hist_length
dc967d5e-c270-4cab-b4b7-8586545ff6c2,40,35000,MORTGAGE,6,VENTURE,B,5600,10.65,0,N,13
1191bc62-93e2-43c9-a278-7ec78012e0b9,36,62000,RENT,13,EDUCATION,A,3000,8.9,0,N,12
9efff326-c6cc-4631-9c50-238c1f815e1f,40,64200,RENT,2,EDUCATION,A,3000,7.74,0,N,13
7e2aa32d-58b3-4ec6-8607-0abc441c58cd,37,64680,RENT,10,DEBTCONSOLIDATION,B,3000,12.53,0,N,14
6f90e30e-0559-4606-9e6c-4455ba08a413,50,65000,RENT,0,VENTURE,B,3000,10.99,0,N,14
f0d63ed4-83ac-47e9-aefe-1bb3439a9d61,36,35000,MORTGAGE,4,HOMEIMPROVEMENT,D,7500,16.29,0,N,16
74de9ecb-dad7-4a95-ab2b-7a22247dfd14,37,35000,OWN,,MEDICAL,A,16000,8.9,0,N,11
dacdcfa4-71b2-4d56-b983-0c797ea2bbf4,38,35000,MORTGAGE,6,VENTURE,A,4800,7.51,0,N,14
2d9985bc-285e-4edc-b14b-8187b2561673,40,69996,RENT,6,MEDICAL,B,3000,10.75,0,N,15
0f4289b1-3a96-40b3-a094-6f19e5e49004,36,29000,MORTGAGE,5,EDUCATION,A,4000,8.49,1,N,13
8267f269-b555-4b15-9c6f-d4fe3161e61b,40,74500,RENT,2,MEDICAL,C,3000,14.27,0,N,15
1798638a-a157-42cc-a4b0-d1feca650068,44,79272,RENT,0,HOMEIMPROVEMENT,A,3000,5.79,0,N,11
0f4ba878-6e76-40b5-bea9-e56af2d3f35f,41,85000,RENT,5,PERSONAL,C,3000,13.49,0,N,17
fd245ce1-1e7d-4843-9c5b-fdf18e352872,37,88000,RENT,11,PERSONAL,A,3000,7.4,0,N,15
e746c5fb-7bbb-4589-9a2d-8821a7e093ef,39,94000,RENT,1,EDUCATION,B,3000,10.99,0,N,16
24c414bc-b8c3-4229-93f0-e1c1fb06ffd8,39,97000,RENT,15,PERSONAL,B,3000,9.25,0,N,17
4931b47d-df59-4535-8748-155de85a3e07,38,35000,MORTGAGE,7,DEBTCONSOLIDATION,A,13075,7.29,0,N,16
2be3f816-4378-4868-b0f9-18028c392231,40,35000,MORTGAGE,3,EDUCATION,B,4000,10.37,0,N,17
b439fbef-a733-409a-9111-99d644ef735f,41,35000,MORTGAGE,18,DEBTCONSOLIDATION,C,1500,13.06,0,N,12
8cee59df-74a0-4408-8d2d-840cf0e0fda3,39,360000,RENT,1,PERSONAL,B,3000,11.48,0,N,12
3f112b18-cfae-4af7-a3c9-4c70fe62cfec,47,65000,RENT,1,DEBTCONSOLIDATION,C,3100,13.49,0,Y,12
9c13cb66-1153-4346-b669-dcb338343b77,36,50000,RENT,4,HOMEIMPROVEMENT,C,3125,13.47,0,Y,14
f660988b-abcd-4873-89eb-9e679aec410d,36,53000,RENT,5,HOMEIMPROVEMENT,C,3150,15.27,0,N,12
6d0d0aba-cb52-4e85-a8ea-f8f1c16e99dc,41,35000,MORTGAGE,13,PERSONAL,B,1500,10.38,0,N,16
2dde7941-496f-4f62-872e-1b5dd2cc9e30,36,35000,MORTGAGE,2,HOMEIMPROVEMENT,A,7500,,0,N,13
d4e52219-dd51-43f7-93d2-6f5684763395,37,33888,RENT,7,EDUCATION,D,3200,12.86,0,Y,16
d9ac55b5-c82b-45aa-8e0c-b27fc9c4fadd,41,42000,RENT,1,VENTURE,B,3200,12.18,0,N,16
4127e47a-484e-4488-b723-af4e566ebf84,47,35000,OWN,9,PERSONAL,B,2500,,0,N,12
e2a03bf9-a0a5-43c3-9f4d-64b69941b731,37,63000,RENT,1,DEBTCONSOLIDATION,C,3200,,0,N,11
417f176b-9f0d-443c-b6df-74edae50fcf0,36,88000,RENT,4,MEDICAL,B,3200,10.99,0,N,13
69c95207-9465-40af-876c-63c40fb4d590,45,35000,OTHER,6,PERSONAL,B,4800,,0,N,12
7ff46ffc-5519-4a5d-9b10-d059073444b6,42,35000,OWN,12,PERSONAL,A,2000,7.37,0,N,14
f32bd98d-7218-4070-bfe4-815cc2f09822,49,23004,RENT,6,PERSONAL,D,3250,15.21,0,N,12
667dfe09-e8db-4e26-80c2-c864a681c0f9,39,28800,RENT,4,PERSONAL,C,3250,14.72,0,N,16
82de25c2-bc91-4100-b7e0-1936316714c6,43,125000,RENT,4,EDUCATION,A,3250,7.49,0,N,16
f2a7da85-7f4f-440b-add8-09c2953d21b9,45,35004,MORTGAGE,5,DEBTCONSOLIDATION,C,10000,,0,Y,17
4ccf5e85-8efe-49ad-b646-4ba70d6fa25d,40,35820,RENT,0,MEDICAL,B,3275,8.88,0,N,11
fb6bc2ee-5d5c-4a54-b881-1c9c26929720,48,35004,MORTGAGE,14,PERSONAL,A,3300,6.39,0,N,13
4230cad7-7b43-4f23-bf87-cbd76f05f9f5,39,40000,RENT,1,MEDICAL,A,3300,,0,N,13
81945284-030f-4fcd-aace-cd8cf508e7b8,38,55000,RENT,9,HOMEIMPROVEMENT,D,3325,16.89,0,N,14
4d44bcc0-84dd-4ee2-9db2-9409bcf39f54,41,35100,MORTGAGE,3,EDUCATION,A,4650,7.88,0,N,17
bc48b23b-0fd5-4f2d-9b01-2be14f88f633,36,35256,MORTGAGE,5,HOMEIMPROVEMENT,A,5000,5.99,0,N,11
abe89185-2852-4979-b08e-a94fd802796b,43,35300,MORTGAGE,5,MEDICAL,B,10000,10.25,0,N,13
432f3804-ee0e-48c5-baa7-94af7bf157c1,42,29000,RENT,3,MEDICAL,A,3450,8,0,N,17
6e7ddad3-fc1e-4072-89f4-30d37a45dd6f,36,16107,RENT,1,EDUCATION,B,3500,10.36,1,N,14
63c0ca02-2b3e-4026-b109-67df2468f62d,38,20640,RENT,2,MEDICAL,C,3500,12.61,0,Y,16
cc91fd89-ad14-43e5-a4ba-2401c412d3db,42,35010,RENT,4,MEDICAL,C,3500,12.68,0,Y,16
e415b5ce-dc8b-4a58-a063-a74ebb5fea2c,39,36000,MORTGAGE,1,PERSONAL,A,7125,7.9,0,N,12
6ba63772-1c42-466f-9bfc-8a9e46f2fb78,44,37000,RENT,0,MEDICAL,C,3500,12.87,0,Y,13
a3337247-ecc3-430c-8662-2c3b9da7ac4e,43,36000,MORTGAGE,5,VENTURE,B,5000,9.91,0,N,17
68b01acf-46f0-453f-b473-ba3cd948126a,39,38400,RENT,5,EDUCATION,C,3500,12.99,0,Y,15
260339f6-6e46-413a-b5a3-264d97232804,41,39000,RENT,2,PERSONAL,C,3500,13.11,0,N,13
ae9c7e2e-4532-4897-b23e-f577f31c7aef,41,36000,MORTGAGE,5,VENTURE,A,2500,7.9,0,N,12
878a442a-58e6-4f89-b514-2c77d22fd6c4,36,36000,OWN,11,VENTURE,A,15000,7.9,0,N,12
c11bc49b-02c8-433a-95f8-37a4ef454d7e,37,36000,MORTGAGE,5,DEBTCONSOLIDATION,A,12000,6.03,0,N,13
681771c0-34b8-4e0f-9901-751537771e3f,38,43000,RENT,4,DEBTCONSOLIDATION,B,3500,11.83,0,N,12
6640eada-6cb4-4e02-a33e-cc75260ce4a2,48,36000,OWN,24,VENTURE,A,8000,6.99,0,N,15
1035d125-ba0c-4215-8b25-df01fccb595c,37,44000,RENT,12,VENTURE,C,3500,13.61,0,N,15
60003acc-87fa-4fc7-b14f-6d16431e3762,37,36000,MORTGAGE,7,EDUCATION,A,9000,7.49,0,N,17
4bc4952f-b66d-46b3-b229-42fa83e4a0d2,36,53000,RENT,1,EDUCATION,A,3500,9.32,0,N,17
d51bdc73-3dab-4c06-a6bf-aff0369fe6c9,38,36000,MORTGAGE,3,DEBTCONSOLIDATION,C,6000,13.99,0,N,16
d9c16f74-513f-46f8-b16a-a81168089ebb,44,30000,MORTGAGE,7,DEBTCONSOLIDATION,D,4500,15.62,1,N,15
f726803c-67ee-496a-bf31-d88a9259e54c,44,36000,MORTGAGE,1,HOMEIMPROVEMENT,C,12000,13.99,0,N,12
e63a9f4c-27bd-4e82-86e5-a76c77cf067e,40,10200,RENT,,HOMEIMPROVEMENT,B,3550,11.49,1,N,15
9e093243-33cb-4904-9f8e-4311b72ffa84,39,30500,RENT,3,PERSONAL,A,3600,7.68,0,N,13
22660c71-e516-4211-9ed1-bd67d6f5f1d1,37,35496,RENT,5,VENTURE,B,3600,10.37,0,N,12
cdd7c97e-515a-4581-a630-63f786e11157,38,36000,MORTGAGE,14,VENTURE,B,18000,10.38,0,N,13
0d65cfb6-9585-46b9-a1bb-fa2c1e8acc97,44,36000,MORTGAGE,6,EDUCATION,A,1000,7.51,0,N,14
5fa9fcdc-a1ab-4ca8-aa8a-43db6aa8cbfc,36,37200,RENT,5,EDUCATION,C,11000,12.73,0,N,12
b1e6366d-4a60-4167-bdbc-5faabae8fba8,40,38000,RENT,16,VENTURE,B,11000,10.37,0,N,11
eb21f72b-1ad4-43a4-876f-1523a6a97664,37,36000,MORTGAGE,21,VENTURE,A,8000,7.88,0,N,15
5cd8e657-3cdf-4876-a6f1-0d996c1e3b79,41,48000,RENT,0,MEDICAL,A,11000,7.66,0,N,15
3db1fe4c-0ec8-4a71-8a11-855ce36d1b7e,44,36000,MORTGAGE,0,VENTURE,B,1000,11.48,0,N,15
73f12637-5a95-4a8f-9559-9513a4193640,39,42000,RENT,0,PERSONAL,D,11000,13.55,1,N,12
565f151b-1c50-4a3d-83d9-26f48874b5fc,36,36000,MORTGAGE,0,VENTURE,A,12000,9.63,0,N,15
541b5089-b440-4ecb-a1c6-b299b435ad11,46,60000,RENT,12,DEBTCONSOLIDATION,B,11000,9.91,0,N,13
82408aec-65f8-4e9a-8a22-807e3ecbd41a,44,62000,RENT,11,DEBTCONSOLIDATION,A,11000,8.07,0,N,16
1ba807b4-46b8-44b6-a0ba-bdab01179110,37,63000,RENT,2,DEBTCONSOLIDATION,B,11000,,0,N,16
bc8096f1-1263-41a7-bdfb-55d1191423d0,44,61000,RENT,2,DEBTCONSOLIDATION,D,11000,16.02,1,Y,15
2687d276-3b46-425a-9549-a1aebc5cb09a,43,70000,RENT,23,VENTURE,A,11000,7.29,0,N,16
cb5acc5b-ada9-48db-b218-cb86c5e92566,38,36156,MORTGAGE,1,HOMEIMPROVEMENT,B,8500,12.21,0,N,16
bf331282-7112-48cb-a477-12c42c336c85,38,108000,RENT,6,HOMEIMPROVEMENT,C,11000,13.49,0,N,12
6c35d585-087c-4c37-8ea1-e095a5745df6,40,96050,RENT,3,MEDICAL,D,11000,16.77,1,N,16
6babc0ff-3499-458f-b7a8-c4cc25253d53,37,47908,RENT,3,VENTURE,A,10950,5.99,0,N,13
5bbc00f1-e723-436b-b517-ef02e7b9336c,36,55000,RENT,6,HOMEIMPROVEMENT,B,10900,12.42,0,N,13
c27444f2-0bcc-4536-bf1a-6e2aaacbb8ac,44,124800,RENT,1,PERSONAL,A,10875,7.14,0,N,14
342db354-2470-46f1-bf11-ff3bf66884a4,39,38400,RENT,5,VENTURE,B,10850,10.99,0,N,14
e417db85-24ae-4572-8f4e-3077605a4950,44,35000,RENT,4,DEBTCONSOLIDATION,B,10825,10.65,1,N,12
d036ebcc-c6f3-4dd3-ba21-97a6258ad2e0,37,30000,RENT,0,EDUCATION,B,10800,12.21,1,N,14
922be62b-48ae-4193-b66e-351e5fc5a130,36,33000,RENT,2,HOMEIMPROVEMENT,D,10800,14.96,1,Y,15
c5dc482e-a5f8-4068-ba07-7c38a6354dd4,47,56004,RENT,2,VENTURE,B,10800,10.36,0,N,11
22c941ba-4d37-41ad-8760-c9c3f08d5b68,41,60000,RENT,4,PERSONAL,B,10800,10.74,0,N,11
57e13d21-4ecb-4484-9505-f72c108ad05f,41,69350,RENT,5,EDUCATION,A,10800,5.42,0,N,13
9805dfee-234c-4927-b4e2-e4f8a3e57d8a,38,70000,RENT,3,DEBTCONSOLIDATION,B,10800,12.21,0,N,16
619571ca-5681-42fa-be16-fa13711f361b,37,77000,RENT,6,MEDICAL,A,10800,7.14,0,N,17
3d87b76f-dc9a-4945-82a8-9d1bedf66c87,39,119000,RENT,2,EDUCATION,A,10800,7.49,0,N,13
ae2047d8-f219-4f78-b6a5-43211c3fd6da,37,41000,RENT,3,PERSONAL,D,10750,15.37,0,N,14
067a3f6f-91d5-44a4-ae11-68e5950a60f2,37,37000,MORTGAGE,7,EDUCATION,B,4000,10.59,0,N,12
788c96e2-ee25-4077-bbe7-a2c9305da0b9,41,37000,MORTGAGE,3,EDUCATION,C,6000,12.99,0,N,11
cef2d90f-e06e-4b77-8fac-41328e65a5ad,40,30000,RENT,2,VENTURE,B,10625,,1,N,17
53ed7be0-6ae4-4955-9364-94c4ddac94a3,40,117000,RENT,4,HOMEIMPROVEMENT,B,10625,11.14,0,N,13
f8fb1517-0478-44f6-ba16-5c4e260cce22,40,29000,RENT,3,PERSONAL,A,10500,7.51,1,N,16
e78761c4-6026-4d75-8bc2-0990b586b8d4,36,37000,MORTGAGE,3,PERSONAL,A,7000,6.91,0,N,13
abf68891-bc93-4125-a689-f37f67397b10,38,51504,RENT,3,VENTURE,C,10500,12.53,0,N,17
d35030f2-2957-428a-8f50-d9d6fc65f91a,47,37000,MORTGAGE,6,PERSONAL,A,7400,8,0,N,13
12d2a594-f9c8-4383-a70f-8d0ccaf92147,43,36000,RENT,4,PERSONAL,A,10400,7.66,0,N,14
271a4468-6c3a-4e6d-9339-badb01777187,43,90000,RENT,5,DEBTCONSOLIDATION,B,10400,11.49,0,N,14
e818b360-24df-4a7c-a404-6d330a014fc7,37,42500,RENT,1,MEDICAL,A,3600,7.88,0,N,12
3282083e-29ad-4b0a-ac55-8b26ab7f583d,36,37400,MORTGAGE,2,PERSONAL,B,6250,6,0,N,14
7364879d-4928-40f2-9f73-1d32f477988f,40,37440,MORTGAGE,3,PERSONAL,B,10000,11.14,0,N,11
5118aabe-5d95-43f9-9485-b75240f62c8d,46,54250,RENT,3,PERSONAL,B,3600,10,0,N,14
021d96b9-1196-4034-ab27-7e502f1e4a2b,45,37500,MORTGAGE,1,DEBTCONSOLIDATION,B,5000,11.49,0,N,16
a976daf9-cdae-44c5-af0a-e80dc8a132ea,39,60000,RENT,1,PERSONAL,A,3600,5.99,0,N,11
7a31edba-35d9-4a23-a715-1f2faea058c7,38,37500,OTHER,0,EDUCATION,C,12000,13.47,1,Y,16
ff469a9e-1554-4fab-a8e6-d7aa84620eaf,36,37500,MORTGAGE,6,VENTURE,A,10000,9.32,0,N,12
20996c9e-45c7-479d-95a6-a6da1c85284f,37,68480,RENT,2,HOMEIMPROVEMENT,C,3600,15.23,0,Y,15
c9d957ac-5233-48eb-b9e5-29f7c855664a,36,74000,RENT,10,EDUCATION,D,3600,15.62,1,Y,12
24451494-5adb-43e7-875c-8f83a10ee7ce,41,31000,RENT,5,MEDICAL,E,3700,16.32,1,N,17
f34baf03-e5eb-49e2-a5f9-24729e0649e1,42,38000,MORTGAGE,9,MEDICAL,A,6500,,0,N,14
44109344-3f68-4d09-8ad2-bc18b9b1264b,46,140000,RENT,12,VENTURE,B,3725,,0,N,17
b20551b2-dd14-49eb-b32f-9d3cd1aa0359,37,21600,RENT,4,DEBTCONSOLIDATION,D,3800,,1,Y,13
89f9921d-d038-4a9c-8852-82692771fbbe,50,36996,RENT,6,DEBTCONSOLIDATION,C,3800,12.53,0,N,15
41b4280a-4ceb-4aa4-9d59-6215813ca542,39,60000,RENT,3,HOMEIMPROVEMENT,B,3800,10.37,0,N,14
9f6b7536-51c8-40cf-b1fb-4ec9ebf825f3,36,54000,RENT,14,PERSONAL,C,3800,,1,N,15
e9ee1ef6-0160-4837-a259-4b6ffb244b20,42,32000,MORTGAGE,0,PERSONAL,B,10000,10.59,1,N,12
545af3ec-1168-4d89-9606-65509ce2c6f0,36,85000,RENT,3,MEDICAL,A,3825,5.42,0,N,15
25629be6-30b1-457f-9b8b-3dc7e13acd5c,40,13273,RENT,3,DEBTCONSOLIDATION,B,3850,9.99,1,N,12
7d191959-0550-42a3-ae9d-df24c46c4953,37,78000,RENT,0,VENTURE,A,3900,,0,N,16
831e59e4-f47c-4729-bb2e-b4fa85cb7205,37,12360,RENT,3,EDUCATION,B,4000,9.99,1,N,13
0650b773-51a0-4ce8-a52f-c99b465b191f,38,17600,RENT,0,PERSONAL,E,4000,16,1,N,11
23a6c5e1-27e9-4b5b-99bc-0447e510b3a0,45,19200,RENT,1,VENTURE,B,4000,10,1,N,15
3c303d05-765d-4ffd-b856-456363823971,50,19200,RENT,2,EDUCATION,F,4000,,1,N,12
c1a1f97e-81b7-4c02-a4e2-26ee851a9982,37,20800,RENT,3,VENTURE,F,4000,19.41,0,N,16
546489e3-20f0-49c4-aa5f-71d3f7417d59,41,21600,RENT,2,MEDICAL,A,4000,7.51,0,N,14
a7ea1723-98bc-4d5d-af94-9647d70462df,37,22000,RENT,2,MEDICAL,B,4000,10,0,N,17
a73c7760-0aad-4e70-8ea4-ad3827eca496,38,22000,RENT,2,VENTURE,C,4000,12.68,0,Y,12
d729dbbf-1d0c-4063-826e-d80ff0bd3985,41,24000,RENT,2,DEBTCONSOLIDATION,D,4000,16.07,1,N,14
ba5b3542-ce74-4bb7-a4a7-406f735389d7,36,38208,MORTGAGE,2,VENTURE,D,1500,,0,Y,15
b98816cc-524f-446e-ab4a-7579049874df,45,38268,MORTGAGE,14,PERSONAL,B,8400,12.18,0,N,11
247b4acb-1753-40fe-91b4-d62f99d53d05,42,26280,RENT,2,DEBTCONSOLIDATION,B,4000,9.99,0,N,17
d6faaf65-21ee-4238-927f-f5cfb9f472a1,37,38400,MORTGAGE,4,VENTURE,A,7000,7.9,0,N,13
5b8376a4-62f7-4f10-a6f3-c22c0dac8ac2,36,27600,RENT,1,MEDICAL,B,4000,11.86,0,N,12
57c15025-e88f-4066-b855-dce4b7a77789,44,38400,MORTGAGE,4,PERSONAL,A,6825,8.9,0,N,12
539ee43d-c1c9-4fe1-98da-300da41c7a86,40,28800,RENT,2,MEDICAL,B,4000,10.74,0,N,15
a469213b-f0ee-473f-89de-4a8b92d77468,37,29536,RENT,2,MEDICAL,B,4000,11.89,0,N,17
33a451af-322e-4bb8-bbb8-91539bd66133,37,38400,MORTGAGE,1,DEBTCONSOLIDATION,A,2400,6.99,0,N,17
6e74938f-3ad5-4858-b021-ac9e47fa22ba,36,30000,RENT,7,EDUCATION,B,4000,10.74,0,N,12
d50d41cb-8462-47de-859c-8c88fb2e6cac,36,38400,OWN,5,PERSONAL,A,10000,6.17,0,N,13
a22f00cb-7f53-451b-b1ff-abebdd8ddc9a,45,31200,RENT,11,PERSONAL,D,4000,14.96,0,Y,17
a81e314c-e928-4dbe-a9bd-f494db709a4f,44,38400,MORTGAGE,9,HOMEIMPROVEMENT,A,2500,,0,N,17
6e8a5835-5b5d-423e-b83a-07d1800b8896,44,32004,RENT,4,EDUCATION,C,4000,14.35,0,N,13
6638389a-c70e-4cd5-8c0f-0f47d035d611,39,38500,MORTGAGE,7,MEDICAL,C,3500,13.98,0,Y,17
0d9a6819-03a6-4cca-b783-4f6744272a93,36,34000,RENT,20,VENTURE,D,4000,14.59,1,N,11
f4c26831-d9b7-4ab6-ac39-0eedbe05007e,45,34800,RENT,6,MEDICAL,C,4000,13.49,0,N,15
3890f9d4-76ce-4507-8e6e-16c97e94a09f,36,38795,MORTGAGE,,HOMEIMPROVEMENT,B,2000,,0,N,13
7c2c39fd-d9e9-49b2-92e0-54fa14dd9b29,36,30000,RENT,0,VENTURE,E,4000,17.99,1,N,15
8b26036a-b9cb-4bdb-8acd-a94dc43c776f,44,36000,RENT,6,VENTURE,D,4000,15.2,0,N,12
6775cf4c-ff49-41f7-a6e8-ebd0f5ef875d,43,39000,MORTGAGE,12,VENTURE,B,8000,9.99,0,N,16
d945acb6-2f77-4a5d-9319-4b2af6957537,36,39000,MORTGAGE,8,VENTURE,A,7000,5.79,0,N,17
400621bc-5b32-4a71-92e0-26a231025fcc,36,33000,RENT,2,PERSONAL,B,4000,,1,N,17
ff5bf9cf-e1b9-49ba-bcf2-d3b00951775e,43,39996,RENT,1,PERSONAL,B,4000,10.99,0,N,11
4959846c-d1ee-4b43-992d-19cba68c23e0,39,33996,RENT,6,MEDICAL,D,4000,,1,N,13
a03aa0e1-c5ab-4189-bf45-101ba3f2d119,38,40000,RENT,5,MEDICAL,B,4000,11.49,0,N,12
24df64a2-3c5a-45f1-9438-989d4e2c3311,47,39000,MORTGAGE,5,EDUCATION,A,5600,8.59,0,N,11
ee15b7da-c913-4c61-97ad-830571b8714f,37,35000,RENT,5,MEDICAL,A,4000,9.32,1,N,16
c80f9c55-0f77-4716-ab87-2f9f79a0dfab,46,33099,MORTGAGE,2,MEDICAL,E,12000,,1,N,14
1c016643-4b35-4bae-8d3e-652747e2059a,41,42000,RENT,0,VENTURE,C,4000,13.43,0,N,14
2a4043c7-aa14-421b-8e6d-9857c57f2442,37,39480,OWN,4,VENTURE,A,8000,8.49,0,N,13
ba4a64ca-202c-4305-948f-0dba82e166b6,41,43000,RENT,2,MEDICAL,C,4000,13.23,0,N,16
514cf203-ca27-40ad-a9cf-f470baf957e2,36,43000,RENT,6,DEBTCONSOLIDATION,C,4000,13.92,0,Y,14
09d9e294-c454-4efc-8e01-535f8076684a,40,39500,OWN,0,PERSONAL,A,10000,7.29,0,N,11
04cc3f5c-5a4e-4c67-a06b-c88460ca28ae,36,39520,OWN,14,VENTURE,A,5000,5.79,0,N,16
d018e037-622b-431c-aea4-4547464d0295,37,49000,RENT,0,MEDICAL,B,4000,9.25,0,N,13
cd7b58c6-4b35-45c1-845b-af8f1a42aadd,37,39600,MORTGAGE,17,HOMEIMPROVEMENT,A,6000,,0,N,17
1e0e6173-b8ff-461d-a568-0b038c7d5eff,37,39700,MORTGAGE,4,HOMEIMPROVEMENT,C,15000,13.23,0,Y,11
71b82fc0-257c-4492-93ca-a7b58b590f72,38,50000,RENT,5,VENTURE,A,4000,7.88,0,N,12
3da0820a-ed28-4727-81b0-4f649df824fa,48,50004,RENT,8,EDUCATION,A,4000,7.68,0,N,11
4333cae9-724d-463e-99d3-1bf12a144d82,37,39960,OWN,21,PERSONAL,A,5600,6.54,0,N,16
e8a83e57-1790-4f7c-bec4-3e8ada8f641a,38,45000,RENT,1,EDUCATION,B,4000,11.49,1,N,15
d602c784-f0b5-4b1d-b4e2-cf0fa31071d4,40,51000,RENT,1,MEDICAL,B,4000,11.12,0,N,14
c836f268-0315-491e-a712-641f0daaf433,42,39996,MORTGAGE,2,HOMEIMPROVEMENT,A,2500,5.42,0,N,12
accdb2c9-0265-42c9-bb47-09e79af9c610,45,55000,RENT,1,PERSONAL,A,4000,6.03,0,N,12
cbd5c27d-c041-49cb-aa98-43ec538685e9,41,39996,MORTGAGE,8,VENTURE,D,1200,15.21,0,N,16
c12604c1-79b5-4ad6-bd01-5f08abe87633,37,61260,RENT,6,VENTURE,C,4000,14.82,0,Y,12
0bcdc503-f756-4ad0-ad23-0dfebc00bb34,37,63000,RENT,0,HOMEIMPROVEMENT,B,4000,,0,N,13
ef398fdd-fb68-414e-98b1-471f73e13e27,36,73000,RENT,3,PERSONAL,B,4000,11.12,0,N,16
a23ece8a-5102-4588-bb0a-170996d5fc3c,38,74000,RENT,21,DEBTCONSOLIDATION,B,4000,11.26,0,N,14
f0ade706-d116-42fd-b9b5-9597b179b729,37,40000,MORTGAGE,13,VENTURE,A,17500,7.9,0,N,12
01a8091d-faed-4506-9f92-c6443ed8ece3,41,75000,RENT,15,PERSONAL,D,4000,16.29,0,Y,12
92af2eb5-ee39-4577-9eb5-67c3ed3b1c8f,49,86400,RENT,0,MEDICAL,C,4000,,0,N,17
ad763a8f-4f0e-4e4f-a2a3-60b958b534cc,36,76000,RENT,2,DEBTCONSOLIDATION,E,4000,17.39,1,N,13
f551b935-e4c0-4296-8b93-89cc0285ebe9,44,40000,MORTGAGE,8,VENTURE,A,8000,6.62,0,N,13
aaf88c37-17b7-44e2-bba2-ae051a055e57,40,28800,RENT,3,PERSONAL,C,4200,14.72,1,Y,16
bbef0019-e6ac-449c-90de-8a1fe0d39a1b,39,40000,OWN,4,HOMEIMPROVEMENT,A,15000,5.42,0,N,13
0d2f2279-9421-4a7c-b35c-927cf2ba5035,46,50000,RENT,0,MEDICAL,B,4350,10.99,0,N,15
7d882e2e-849a-4c7b-8f56-6f5c11fcb7ab,38,40000,OWN,6,MEDICAL,A,9000,7.49,0,N,16
6bbfe1fc-fd9b-4e8e-a798-fa323a004a00,38,34000,MORTGAGE,14,VENTURE,D,8000,15.62,1,N,11
e2effe7a-a6ec-4784-b92f-efa56945ee27,36,40000,OWN,4,VENTURE,B,14000,10.99,0,N,16
665cf94f-e10b-4bec-8ca8-9c865bb010c0,37,40000,MORTGAGE,2,MEDICAL,B,16000,10.99,0,N,15
4aa7cc54-1bc8-42d6-9ac0-fea1fe6346f5,36,20004,RENT,1,VENTURE,B,4375,10.74,0,N,17
45c0a644-4e6f-4771-9b3a-995ac62ec04e,38,24000,RENT,0,HOMEIMPROVEMENT,D,4400,14.09,1,N,14
310708e1-4b16-4ac5-8f2d-3976117f8aa9,37,53976,RENT,,VENTURE,D,4400,15.62,1,Y,11
386f0e8e-42d7-42a2-ba9d-f905a8987fb1,36,40000,MORTGAGE,16,EDUCATION,D,4000,18.07,0,Y,14
3fe55930-394a-48a3-87fa-90e1eba1cec8,36,40000,MORTGAGE,2,EDUCATION,A,6000,,0,N,15
4e62eb57-bfc4-443d-9c20-53ccd7cf71f4,36,40000,MORTGAGE,8,EDUCATION,A,6000,8.49,0,N,17
bf9b7f8f-8542-4a38-9310-7e79301cb54d,37,40000,OWN,16,HOMEIMPROVEMENT,B,5000,,0,N,12
748ff6a4-06cb-4abd-abd7-2c014c1cc51b,38,40000,MORTGAGE,5,MEDICAL,A,10000,5.99,0,N,17
ea13c629-d786-4097-828d-cd3a0f564059,39,40000,OWN,4,VENTURE,B,1000,10.37,0,N,16
b18b40ba-fe61-42aa-8c97-8e4b8af312e9,45,32000,RENT,4,PERSONAL,A,4500,7.51,0,N,12
4022638e-8880-4acd-8ec7-a00e6eb324c5,46,35004,RENT,0,PERSONAL,C,4500,12.68,0,N,13
853708eb-4bca-4d63-a009-95e9dd56a161,46,40000,MORTGAGE,8,EDUCATION,A,12000,6.91,0,N,11
5196ab16-5cc0-4d29-8cff-628c105605ef,44,35000,RENT,3,DEBTCONSOLIDATION,D,4500,14.59,1,Y,11
bb3f93e1-1778-48a1-97f7-a5e79b4c563e,38,42000,RENT,2,MEDICAL,A,4500,6.62,0,N,11
9acedf52-54c8-4eb9-82bc-5aafce8f9627,41,40000,MORTGAGE,5,MEDICAL,B,1500,10.36,0,N,16
13a53223-0fa2-43a5-9fd6-48497136589f,37,45600,RENT,2,DEBTCONSOLIDATION,B,4500,11.86,0,N,16
e5061297-16ba-4bda-903b-881bb16d905c,43,50000,RENT,0,PERSONAL,B,4500,10.74,0,N,16
a9674b0e-090d-4d42-b26c-908189057dff,36,40000,OWN,2,PERSONAL,A,5000,7.88,0,N,12
fbd626b4-fc9e-4354-a4d0-598aac53237f,39,52000,RENT,2,VENTURE,B,4500,11.99,0,N,11
17903730-5afc-4181-8703-9a75e0c65050,40,53000,RENT,4,MEDICAL,A,4500,6.03,0,N,16
46d7ce2a-811c-44f5-bfd8-c8564db300a2,38,65000,RENT,4,HOMEIMPROVEMENT,C,4500,13.43,0,N,12
9e83fc77-e904-49ff-a91c-8c0884473a72,43,67000,RENT,0,MEDICAL,A,4500,5.42,0,N,13
856a0aac-a160-44a9-b072-fa75637770ba,39,84998,RENT,5,PERSONAL,B,4500,10.99,0,N,14
